"ID";"P03";"P04";"P05";"P06";"P07";"P08_1";"P08_2";"P08_3";"P08_4";"P08_5";"P08_6";"P08_7";"P08_8";"P08_9";"P08_10";"P08_11";"P09";"P10";"P11";"P12_01";"P12_02";"P12_03";"P12_04";"P13";"P15";"P16";"P17_1";"P17_2";"P17_3";"P17_4";"P17_5";"P17_6";"P18_A";"P18_D";"P19_1";"P19_2";"P19_3";"P19_4";"P19_5";"P21_A";"P21_B";"P22_A";"P22_B";"P22_C";"P22_D1";"P22_E";"P23";"P25";"P26";"P28_1";"P28_2";"P28_3";"P28_4";"P28_5";"P28_6";"P28_7";"P28_8";"P28_9";"P29";"P30_01";"P30_02";"P30_03";"P30_04";"P30_05";"P30_06";"P30_07";"P30_08";"P30_09";"P30_10";"P30_11";"P30_12";"P33_1";"P33_2";"VD_P35";"P36";"P38";"P39";"P40";"P41";"V08";"V09";"V10";"V11";"V12";"V12_A";"V12_B";"V15";"VD_REGIAO";"VD_IDADE";"VD_RACA";"VD_EDUCACAO";"VD_OCUPACAO";"VD_TRABALHO";"VD_RENDA";"VD_RELIGIAO";"VD_PORTE";"POP_regiao_idade";"POP_regiao_raca";"POP_regiao_edu";"POP_regiao_porte";"W1";"W2"
"2420";3;1;1;1;3;2;1;2;1;2;1;1;2;2;0;0;1;1;1;1;2;2;2;2;1;1;1;2;1;2;1;2;1;1;1;2;1;2;2;1;;;;2;;1;1;2;2;2;1;2;2;2;1;2;2;2;4;1;1;2;2;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;2;3;2;1;;;;5;1;1;1;4;2;"1";1;1;1;2;2120604,22046604;5164153,94647996;1128957,88513977;2828257,81207705;0,179930621055583;8474,28064070793
"2421";3;2;1;1;4;2;2;2;1;2;2;2;2;2;0;0;2;3;3;2;1;2;2;2;2;1;1;2;1;2;1;2;1;1;1;2;2;2;2;1;;2;;;;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;;;4;3;1;1;1;1;2;1;2;2;1;1;;4;2;1;4;2;"2";2;1;2;2;6037267,85338051;14898000,1979184;3762891,45355231;7731021,03806011;1,16055633684664;32746,6592779064
"2422";2;1;1;1;3;1;2;2;2;2;1;2;2;2;0;0;2;1;5;1;1;1;2;2;1;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;3;1;1;2;1;3;1;2;2;2;2;;4;4;5;1;3;"3";2;3;1;2;3549069,08752912;10072401,6435758;3480847,43992385;5811472,35270075;0,426501513466645;22741,5889827207
"2423";2;97;2;3;2;2;2;2;1;1;1;1;2;2;0;0;2;1;3;1;1;1;1;2;97;2;1;2;2;2;2;2;1;1;1;2;1;2;2;1;;2;;;;1;2;2;2;2;2;1;1;2;1;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;;;3;2;2;1;2;1;3;1;2;2;2;2;;2;1;4;4;3;"3";2;1;2;2;1088578,61259989;5164153,94647996;2358346,69976694;2828257,81207705;0,53979186316675;22755,1469551939
"2424";3;3;1;1;3;2;1;2;1;1;1;2;2;2;0;0;1;2;3;1;1;1;2;1;1;1;2;2;1;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;2;1;1;2;1;4;1;1;;;;3;1;1;2;4;4;"1";1;97;1;3;1410601,17309659;5164153,94647996;1499244,44762391;2061622,47029637;0,22261227921727;2802,16841165983
"2425";2;3;1;1;3;2;1;2;1;2;2;2;2;2;0;0;2;2;3;1;1;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;;;;2;;1;2;2;2;2;2;2;1;2;1;2;2;2;5;2;2;2;2;2;2;2;2;2;2;2;2;;;3;3;1;1;2;1;6;;1;;;;2;3;1;5;4;4;"1";1;4;1;3;1283987,89409637;5164153,94647996;1499244,44762391;2061622,47029637;0,359861242111166;10360,3258669214
"2426";2;1;1;1;3;1;1;1;1;1;1;1;2;2;0;0;1;2;5;1;1;1;1;2;2;2;1;1;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;3;1;2;2;1;3;1;1;;;;1;4;3;3;1;3;"1";1;1;1;3;7214590,0083199;21435571,5784308;12322615,2408783;16041980,2259275;3,7435843458315;104405,383177066
"2427";3;1;1;1;3;1;1;1;1;1;2;2;2;2;0;0;2;1;3;1;2;1;1;1;1;1;1;2;1;2;1;2;1;1;2;1;1;2;1;14;;;;;;;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;3;1;1;6;1;3;1;1;;;;1;4;3;1;4;3;"1";1;1;2;2;8292998,1115813;14014348,5743857;12322615,2408783;15599497,5813694;4,11904183722277;125237,439922567
"2428";3;2;1;1;4;2;2;1;1;2;2;2;2;2;0;0;2;2;3;1;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;20;;;;;;;1;2;2;2;2;2;2;2;2;2;2;1;4;1;1;1;2;2;2;1;2;2;2;2;2;1;1;4;2;2;1;1;1;3;2;2;1;;;7;3;3;2;4;2;"1";1;97;3;3;6626547,21734997;14014348,5743857;5696273,08719308;16041980,2259275;4,05580900438904;37476,883979189
"2429";2;1;1;2;3;1;2;2;2;1;2;1;2;2;0;0;2;3;4;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1;1;2;2;2;2;1;;2;;;;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;6;3;2;2;6;1;4;2;1;;;;5;3;1;1;4;4;"1";1;97;2;3;2120604,22046604;5164153,94647996;1499244,44762391;2061622,47029637;0,22261227921727;5855,5961307799
"2430";3;3;1;1;4;1;1;2;1;1;1;2;2;2;0;0;1;3;5;1;1;1;1;2;2;2;1;2;1;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;3;1;2;2;1;2;;1;1;1;2;3;"2";2;97;3;3;2120604,22046604;549242,77217448;2358346,69976694;2061622,47029637;0,179930621055583;5645,18924011492
"2431";1;1;1;1;4;2;2;2;1;2;2;2;2;2;0;0;2;1;1;2;1;1;1;2;1;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;5;2;2;1;1;1;2;2;2;2;1;2;;2;1;4;4;1;"2";2;1;1;1;1088578,61259989;5164153,94647996;2267202,44555839;2363871,19571558;0,179930621055583;14310,6951301044
"2432";3;1;2;1;4;2;2;2;1;2;2;2;2;2;0;0;2;1;4;1;1;1;2;2;1;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;1;2;2;2;2;2;1;1;3;2;2;1;2;1;2;2;2;2;2;2;;4;2;5;4;1;"3";2;1;2;3;5236594,20628577;14898000,1979184;8995626,46137368;5881277,34048095;1,74083450526996;104601,637373325
"2433";3;3;1;1;3;1;1;2;1;1;1;1;2;2;0;0;1;3;5;1;1;1;1;2;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;1;2;2;2;2;1;1;6;3;1;1;2;1;4;2;1;;;;5;4;5;2;4;4;"1";1;3;2;3;1265229,88040335;3669920,78366589;1926584,00950762;2810671,34868652;0,225906683261382;3135,17036951214
"2434";3;1;1;1;3;2;2;2;2;2;1;2;2;2;0;0;2;2;3;1;2;2;2;2;1;2;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;2;2;1;1;1;3;1;2;2;2;2;;4;2;2;4;3;"3";2;1;1;1;4474385,18221597;14898000,1979184;7259394,23046714;10613747,399869;0,609870137814548;37842,1851559218
"2435";2;2;2;1;3;2;1;2;1;1;2;2;2;2;0;0;1;2;3;1;2;1;1;2;2;2;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;5;3;1;2;6;1;2;2;1;;;;3;3;5;3;1;1;"1";1;3;1;2;1357583,87039275;2544897,92588269;1976804,0794201;1954125,97753969;0,255743900242304;9667,5090913263
"2436";3;3;1;1;4;2;1;2;1;2;2;2;1;2;0;0;2;1;5;1;2;2;2;2;2;2;1;2;1;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;1;1;1;6;1;2;2;2;2;1;2;;4;1;3;4;1;"2";2;1;3;2;1349979,57783012;5164153,94647996;2267202,44555839;2828257,81207705;0,179930621055583;8643,24812570698
"2437";3;2;2;2;97;97;97;97;97;97;97;97;97;2;97;97;2;1;2;1;1;1;2;2;97;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;3;2;3;2;1;1;;2;2;2;2;;97;1;5;4;1;"3";2;97;2;1;1283987,89409637;5164153,94647996;2267202,44555839;2363871,19571558;0,479463727127881;60433,668437333
"2438";3;1;1;1;3;1;1;2;2;2;2;2;2;2;0;0;1;2;5;1;1;2;1;2;2;1;1;1;1;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;2;1;1;1;2;2;1;2;1;3;3;1;3;1;2;4;1;2;2;2;1;;97;3;1;2;4;"3";2;97;3;1;8292998,1115813;3707808,66257895;11219551,754314;8084671,29925415;4,11904183722277;157435,168017967
"2439";3;2;2;1;2;2;2;2;1;1;2;2;2;2;0;0;2;3;3;1;1;1;2;2;3;1;1;1;2;2;2;2;1;1;1;2;1;2;2;1;;;;2;;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;4;1;1;1;1;1;3;1;1;;;;5;2;1;3;4;3;"1";1;1;2;3;1349979,57783012;5164153,94647996;2358346,69976694;2061622,47029637;0,22261227921727;4549,7487696072
"2440";2;1;1;1;2;2;2;2;2;2;2;1;2;2;0;0;2;1;4;1;1;2;2;2;2;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;1;6;1;2;2;2;2;1;2;;2;3;4;4;1;"2";2;1;2;1;6718284,41177193;14014348,5743857;10487709,0241656;8084671,29925415;1,87179217291575;55749,0458096846
"2441";3;1;1;1;4;1;1;2;1;1;1;1;2;2;0;0;2;2;5;1;1;2;2;2;2;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;1;2;1;1;1;3;1;2;1;;;5;4;2;2;1;3;"1";1;1;1;1;4474385,18221597;6273888,68778369;7259394,23046714;10613747,399869;0,567016552780027;37959,7003042446
"2442";3;2;1;1;3;1;2;2;1;2;2;2;2;2;0;0;2;2;4;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;5;;;;;;;1;2;1;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;2;1;1;2;2;1;2;1;1;3;3;1;1;1;1;3;1;1;;;;5;4;5;3;1;3;"1";1;3;2;1;1357583,87039275;2544897,92588269;1927007,87039979;2153020,05470942;0,225906683261382;14122,0570435251
"2443";3;2;1;2;2;2;2;2;2;2;1;2;2;2;0;0;2;2;5;1;2;2;2;2;1;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;2;2;1;4;1;1;;2;2;2;2;;4;2;4;4;1;"3";2;1;2;2;3882757,46528652;14898000,1979184;8995626,46137368;7731021,03806011;0,695186851079864;40364,4231007027
"2444";3;1;1;1;4;2;2;2;1;2;2;2;2;2;0;0;2;2;1;2;2;1;2;2;1;2;1;2;2;2;1;2;1;1;2;1;1;2;1;3;;;;;1;;2;1;2;1;2;2;2;2;2;2;2;2;4;1;2;2;2;2;2;2;1;2;2;1;1;2;2;4;2;2;1;1;1;2;1;2;1;;;3;4;2;3;4;2;"1";1;1;2;3;4595041,07124126;14898000,1979184;3762891,45355231;5881277,34048095;0,695186851079864;6704,61047619849
"2445";2;2;2;1;4;2;2;2;1;2;2;2;2;2;0;0;2;1;3;1;2;2;2;2;3;1;2;2;1;2;1;2;1;1;2;2;1;2;1;3;;;;1;;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;4;2;2;1;6;1;3;1;2;2;1;2;;4;1;2;4;3;"2";2;3;1;3;1410601,17309659;5164153,94647996;2358346,69976694;2061622,47029637;0,22261227921727;3801,41089239919
"2446";2;1;1;97;3;2;1;1;1;1;1;1;2;2;0;0;1;1;2;2;1;1;1;1;1;1;1;2;1;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;3;1;3;2;1;4;1;1;;;;2;2;1;2;1;4;"1";1;97;2;2;1410601,17309659;1440823,54572169;1499244,44762391;2828257,81207705;0,138128469413959;3249,3454680833
"2447";2;1;2;1;2;2;2;1;1;2;2;1;2;2;0;0;2;2;3;2;2;2;2;1;1;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;2;2;1;2;1;3;2;2;2;1;1;;4;1;1;4;2;"2";2;1;2;3;2120604,22046604;5164153,94647996;1128957,88513977;2061622,47029637;0,44522455843454;12258,714690293
"2448";3;1;1;1;4;2;2;2;1;2;2;2;2;2;0;0;2;1;1;1;1;2;2;2;1;1;2;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;2;2;1;1;2;2;1;2;1;1;4;1;1;1;1;1;3;2;1;;;;3;3;2;2;1;2;"1";1;1;1;3;4474385,18221597;6273888,68778369;3762891,45355231;5881277,34048095;0,695186851079864;6755,43449195892
"2449";2;2;1;1;3;2;1;2;1;1;2;2;2;2;0;0;2;3;3;1;2;1;2;2;1;1;1;1;1;2;1;2;1;1;2;2;1;2;1;8;;;;;;;2;2;2;2;2;2;2;2;2;2;1;2;5;2;2;2;2;2;2;2;2;2;2;2;2;;;4;1;2;1;4;1;3;1;1;;;;7;4;2;4;4;3;"1";1;1;3;3;3882757,46528652;14898000,1979184;7259394,23046714;5881277,34048095;0,580278168423321;15375,2644078437
"2450";3;1;1;1;4;2;2;2;1;2;2;2;2;2;0;0;2;2;5;2;2;2;2;2;2;1;2;2;2;1;2;2;1;1;2;1;2;2;2;14;;;;;;;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1;3;1;3;1;1;;;;5;4;1;2;4;3;"1";1;3;2;2;1410601,17309659;5164153,94647996;2358346,69976694;2828257,81207705;0,179930621055583;5255,72599521275
"2451";3;1;1;1;3;2;2;2;1;2;2;2;2;2;0;0;2;2;4;1;1;2;2;2;2;1;2;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;2;2;1;1;2;3;1;1;;;;3;1;4;1;1;3;"1";1;1;3;1;2651313,51254732;10072401,6435758;3480847,43992385;4835858,60259792;0,426501513466645;31028,3198205623
"2452";2;1;2;1;3;1;1;2;1;2;2;2;2;2;0;0;2;2;3;1;1;1;2;2;1;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;5;2;2;1;2;1;4;1;2;2;2;2;;4;1;3;4;4;"3";2;1;3;3;1349979,57783012;5164153,94647996;1499244,44762391;2061622,47029637;1,11306139608635;16768,9874155318
"2453";3;1;1;1;3;2;2;2;1;2;2;2;2;2;0;0;2;2;2;1;1;2;2;2;1;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;2;1;1;1;2;3;1;2;2;1;1;;4;1;2;4;3;"2";2;1;1;3;1410601,17309659;5164153,94647996;2358346,69976694;2061622,47029637;0,22261227921727;3801,41089239919
"2454";2;2;1;1;3;2;1;2;1;2;2;2;2;2;0;0;1;2;3;1;1;1;1;2;1;1;1;1;1;2;1;2;1;2;1;2;1;2;1;;14;;;;;;2;2;2;2;1;1;1;2;1;2;2;2;3;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;3;1;1;1;2;3;1;2;1;;;3;4;1;1;4;3;"1";1;3;2;3;2120604,22046604;5164153,94647996;2358346,69976694;2061622,47029637;0,179930621055583;6420,63023691734
"2455";1;1;2;2;2;2;2;2;2;1;2;2;2;2;0;0;3;97;1;1;1;1;1;2;3;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;1;2;2;2;2;2;2;2;2;2;1;6;1;1;1;1;1;3;1;2;2;1;2;;4;1;1;1;3;"2";2;4;2;3;2120604,22046604;1440823,54572169;2358346,69976694;2061622,47029637;0,22261227921727;8678,75304089354
"2456";2;1;1;1;3;2;1;2;2;1;2;2;2;2;0;0;2;2;4;1;1;2;2;2;1;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;2;1;2;97;2;4;2;1;;;;1;4;5;1;4;4;"1";1;3;1;2;1628314,05813775;3669920,78366589;1926584,00950762;1954125,97753969;0,182984706628559;4662,53924946261
"2457";3;1;1;1;3;2;2;2;2;2;2;1;2;2;0;0;2;2;3;1;1;1;2;2;1;1;1;2;1;2;1;2;1;1;2;2;1;2;2;3;;;;1;;;2;2;2;2;2;1;2;2;2;2;2;2;5;2;2;2;2;2;2;2;2;2;2;2;2;;;3;3;1;1;1;2;4;1;1;;;;4;1;1;2;4;4;"1";1;4;1;3;1410601,17309659;5164153,94647996;1499244,44762391;2061622,47029637;0,22261227921727;2802,16841165983
"2458";2;3;1;1;3;1;2;2;1;2;2;2;2;2;0;0;2;2;5;1;2;1;1;2;2;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;3;1;1;2;1;3;1;1;;;;5;4;3;2;1;3;"1";1;3;2;2;6626547,21734997;21435571,5784308;12322615,2408783;15599497,5813694;1,87179217291575;57411,5372022058
"2459";2;1;1;1;3;2;2;2;1;2;2;2;2;2;0;0;1;2;3;1;1;1;2;2;1;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;3;1;2;1;2;4;1;1;;;;5;1;4;1;4;4;"1";1;3;3;2;2651313,51254732;2358209,30927529;3392772,73855813;5811472,35270075;0,444206296154552;10768,0643622889
"2460";2;3;1;1;2;1;1;1;1;2;1;1;2;2;0;0;2;2;5;1;1;2;2;2;1;3;;;;;;;1;2;1;2;1;2;1;;97;;;;;;2;2;1;2;2;1;1;2;1;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;;;4;2;1;1;2;2;4;1;1;;;;5;4;5;1;1;4;"1";1;97;2;2;1628314,05813775;2544897,92588269;1926584,00950762;1954125,97753969;0,445937518792607;15284,6082854682
"2461";3;1;1;2;3;2;2;2;1;2;2;2;2;2;0;0;2;2;3;1;2;2;2;2;1;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;3;1;3;1;2;6;;1;;;;5;2;4;1;4;4;"1";1;4;3;2;2651313,51254732;2358209,30927529;3392772,73855813;5811472,35270075;0,85300302693329;20677,7607043398
"2462";2;3;1;1;4;2;2;1;2;2;2;2;2;2;0;0;2;1;5;1;1;1;1;1;1;1;2;2;2;2;1;2;1;1;2;2;2;2;1;9;;;;;;;2;2;2;2;2;2;2;2;1;2;2;2;5;2;2;2;2;2;2;2;2;2;2;2;2;;;2;2;1;1;2;1;2;1;2;2;2;2;;4;4;5;1;2;"3";2;97;2;3;3549069,08752912;10072401,6435758;2041883,72723215;2443804,96747532;0,455385003963667;10282,8199068502
"2463";2;1;1;1;2;2;2;2;2;2;1;2;2;2;0;0;2;2;5;1;1;1;2;2;1;1;1;1;1;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;2;1;1;2;1;2;1;2;1;;;3;4;2;5;4;2;"1";1;1;1;3;5236594,20628577;14898000,1979184;3762891,45355231;5881277,34048095;0,580278168423321;15826,1222218887
"2464";3;2;1;1;3;2;2;2;1;2;2;2;2;2;0;0;2;1;3;1;2;1;1;2;1;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;2;2;3;6;1;2;2;2;2;2;2;;1;2;4;4;1;"3";2;1;2;2;3882757,46528652;14898000,1979184;8995626,46137368;7731021,03806011;2,08556055323959;121093,269302108
"2465";2;1;1;2;3;2;2;2;2;1;1;2;2;2;0;0;2;2;3;1;1;1;1;2;3;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;5;2;2;1;2;1;3;1;2;1;;;3;4;1;3;4;3;"1";1;1;1;1;1349979,57783012;5164153,94647996;2358346,69976694;2363871,19571558;0,359861242111166;17274,5199969907
"2466";2;1;1;1;3;1;2;1;2;2;2;2;2;2;0;0;2;2;3;1;1;2;2;2;1;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;5;2;2;2;1;2;4;2;1;;;;1;4;1;1;1;4;"1";1;3;1;2;2120604,22046604;1440823,54572169;1499244,44762391;2828257,81207705;0,185386496595497;9113,13214082046
"2467";2;1;1;1;3;2;1;1;2;2;2;1;2;2;0;0;1;2;5;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;;2;;;;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2;2;2;2;2;2;2;2;2;2;2;2;;;2;2;2;1;6;2;4;1;2;2;2;2;;1;2;2;1;4;"3";2;4;3;2;4474385,18221597;6273888,68778369;4208133,6330169;7731021,03806011;0,693394436865896;16391,4687070994
"2468";2;2;3;1;3;2;2;2;1;2;2;2;2;2;0;0;1;1;1;1;1;1;1;2;1;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;2;2;1;1;2;3;1;2;2;1;1;;1;2;1;1;3;"2";2;1;1;1;6037267,85338051;6273888,68778369;7259394,23046714;10613747,399869;1,70104965834008;180383,553506965
"2469";2;1;1;1;3;1;2;2;1;2;2;2;2;2;0;0;1;3;3;1;2;2;2;2;2;2;2;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;5;3;2;1;2;1;4;1;1;;;;5;4;1;2;4;4;"1";1;4;2;3;1410601,17309659;5164153,94647996;1499244,44762391;2061622,47029637;0,22261227921727;2802,16841165983
"2470";2;1;1;1;3;1;1;2;1;1;1;2;2;2;0;0;1;2;4;1;1;1;1;1;1;1;1;2;1;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;1;1;2;1;3;2;4;1;2;2;2;2;;1;4;1;1;4;"3";2;3;3;3;2651313,51254732;10072401,6435758;3392772,73855813;2443804,96747532;0,426501513466645;9418,58191524479
"2471";3;3;1;1;3;2;1;2;1;2;2;2;2;2;0;0;2;2;3;1;2;2;2;2;1;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;2;2;3;1;2;3;2;2;2;1;1;;97;2;1;4;2;"2";2;97;1;3;6037267,85338051;14898000,1979184;3762891,45355231;5881277,34048095;1,70104965834008;24267,9693771433
"2472";1;2;1;1;3;2;1;2;1;1;2;2;2;2;0;0;2;1;3;1;1;1;1;2;1;1;1;2;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;1;1;1;2;1;4;1;1;;;;2;1;2;5;1;4;"1";1;4;1;3;5236594,20628577;6273888,68778369;4208133,6330169;5881277,34048095;0,637632202876856;23078,0004170612
"2473";1;1;1;1;3;2;2;1;2;2;2;2;2;2;0;0;2;3;5;2;2;2;2;2;2;2;2;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;6;3;2;1;2;1;2;2;1;;;;5;4;1;1;4;1;"1";1;1;2;1;2120604,22046604;5164153,94647996;2267202,44555839;2363871,19571558;0,179930621055583;20721,0585279964
"2474";1;5;2;1;4;2;2;2;1;2;2;1;2;2;0;0;3;2;3;1;1;2;2;2;1;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;1;2;2;1;2;2;1;1;;;;1;4;3;4;4;2;"1";1;1;1;1;6718284,41177193;14014348,5743857;5696273,08719308;8084671,29925415;5,4920557829637;123412,981216876
"2475";3;2;1;1;4;1;1;2;1;1;1;1;2;2;0;0;2;3;5;1;1;2;2;2;1;1;2;2;1;2;1;2;1;1;2;1;1;1;1;1;;1;;;;;1;1;1;2;2;1;2;2;1;2;2;2;4;1;2;1;2;1;2;1;2;2;1;2;2;1;1;2;2;2;1;2;1;3;1;2;2;2;2;;4;5;5;4;3;"3";2;97;1;3;1496665,07427252;3669920,78366589;1927007,87039979;2810671,34868652;0,255743900242304;8386,97281465485
"2476";3;2;1;2;4;2;1;2;1;2;2;2;2;2;0;0;1;2;3;1;1;1;2;2;2;1;2;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;3;1;2;2;1;1;;2;2;2;2;;4;3;5;4;1;"3";2;97;2;3;10873729,3575279;14014348,5743857;10487709,0241656;16041980,2259275;2,70387266959269;79879,3501552718
"2477";3;2;2;1;3;2;2;2;1;2;2;2;2;2;0;0;1;3;5;1;2;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;1;3;;;;1;;;1;2;2;2;1;2;2;2;2;2;2;2;5;1;1;1;2;2;2;1;1;2;2;1;1;1;1;2;3;2;2;1;1;3;1;2;2;2;2;;2;2;2;2;3;"3";2;1;2;1;4474385,18221597;2834846,37084543;7259394,23046714;10613747,399869;2,08556055323959;98658,9898261772
"2478";2;1;1;1;3;2;1;2;1;1;2;1;2;2;0;0;2;2;3;2;2;2;2;2;3;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;5;2;1;1;1;1;3;2;2;2;1;1;;4;4;2;4;2;"2";2;1;1;2;2252075,16102183;2358209,30927529;2041883,72723215;5811472,35270075;0,993098628760966;15363,3741228333
"2479";1;3;1;1;4;1;2;2;1;2;2;2;2;2;0;0;2;3;3;1;1;1;2;2;1;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;1;97;1;1;4;1;1;;2;2;2;2;;4;1;5;4;1;"3";2;1;1;1;1283987,89409637;5164153,94647996;2267202,44555839;2363871,19571558;0,359861242111166;45358,4572903313
